Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Craig Jenkins,-83,lifters-view?id=14582,55.,Craig Jenkins,1990,,AL,81.66,210,-222.5,-222.5,152.5,-162.5,-162.5,217.5,227.5,232.5,595,401.09,
Tom Gregg,-83,lifters-view?id=4040,56.,Tom Gregg,1985,,NY,82.01,190,202.5,207.5,155,160,-162.5,215,227.5,-230,595,400.02,
Drew Mundt,-83,lifters-view?id=16920,57.,Drew Mundt,1993,,MD,82.00,207.5,217.5,227.5,140,145,-147.5,220,-235,-235,592.5,398.40,
Zachary Jones,-83,lifters-view?id=4720,58.,Zachary Jones,1990,GATA Barbell,GA,82.92,205,212.5,-220,150,-155,-155,215,225,230,592.5,395.73,
Colin Dewaay,-83,lifters-view?id=16243,59.,Colin Dewaay,1979,,FL,81.79,190,200,212.5,130,137.5,142.5,215,225,235,590,397.31,
Brandon Lee,-83,lifters-view?id=14003,60.,Brandon Lee,1984,,CA,79.97,-180,180,-192.5,142.5,150,-155,227.5,237.5,245,575,392.67,
Nick Verstoppen,-83,lifters-view?id=37742,61.,Nick Verstoppen,1981,,WI,81.29,170,190,-202.5,122.5,132.5,140,217.5,232.5,245,575,388.64,
David Garcia,-74,lifters-view?id=41340,5.,David Garcia,2000,,TX,71.85,175,187.5,195,100,105,110,165,177.5,-185,482.5,354.54,
Paul Xu,-83,lifters-view?id=16948,63.,Paul Xu,1993,,VA,77.21,185,195,205,105,-110,110,225,242.5,257.5,572.5,399.95,
Kai Rossbach,-83,lifters-view?id=34115,64.,Kai Rossbach,1992,,VA,80.55,192.5,202.5,-207.5,127.5,135,-140,205,220,230,567.5,385.79,
Shane Dorlag,-83,lifters-view?id=32193,65.,Shane Dorlag,1990,,FL,82.98,187.5,197.5,-205,-142.5,150,152.5,205,215,-220,565,377.19,
Bradley Gregg,-83,lifters-view?id=17037,66.,Bradley Gregg,1987,,NY,80.44,182.5,192.5,197.5,130,135,137.5,195,202.5,-212.5,537.5,365.72,
Kevin Greene,-83,lifters-view?id=5023,67.,Kevin Greene,1990,,WA,81.41,187.5,-200,-200,-120,120,-135,197.5,207.5,-210,515,347.78,
LS McClain,-93,lifters-view?id=1601,2.,LS McClain,1978,,TX,92.83,285,-300,300,200,212.5,220,290,302.5,320,840,528.11,X
Jonathan Cayco,-93,lifters-view?id=30773,4.,Jonathan Cayco,1992,Flexx Training Systems,CA,92.74,252.5,257.5,265,195,205,210,287.5,297.5,312.5,787.5,495.34,
Sean Moser,-93,lifters-view?id=5242,5.,Sean Moser,1993,The Strength Guys,OH,92.78,262.5,275,282.5,192.5,197.5,-205,295,307.5,-320,787.5,495.26,
Layne Norton,-93,lifters-view?id=6426,7.,Layne Norton,1981,,FL,92.30,265,285,-295,145,,,285,310,325,755,476.03,
Brandon Pitre,-93,lifters-view?id=40521,8.,Brandon Pitre,1995,,TX,92.42,-260,262.5,-267.5,187.5,195,-202.5,287.5,295,-300,752.5,474.15,X
Matthew Treherne,-93,lifters-view?id=26922,9.,Matthew Treherne,1989,,GA,91.38,-270,270,-292.5,165,-172.5,-172.5,295,312.5,-320,747.5,473.54,
Andre'' Easter,-93,lifters-view?id=39905,10.,Andre'' Easter,1990,,NC,90.90,252.5,260,265,190,195,197.5,267.5,282.5,-290,745,473.22,
Kristopher Hunt,-93,lifters-view?id=4180,12.,Kristopher Hunt,1982,,IN,92.76,270,285,-300,152.5,162.5,170,275,287.5,-300,742.5,467.03,
Kalil Zaky,-93,lifters-view?id=25130,13.,Kalil Zaky,1991,,MD,92.35,-240,-240,242.5,-160,170,-180,300,315,320,732.5,461.69,
Michael Walker,-93,lifters-view?id=30813,15.,Michael Walker,1989,Breed Elite Powerlifting,PA,90.60,247.5,262.5,272.5,142.5,152.5,157.5,280,300,-310,730,464.50,
Mark Harvey,-93,lifters-view?id=30456,16.,Mark Harvey,1990,,CT,92.53,260,267.5,282.5,155,165,-170,265,280,-287.5,727.5,458.11,
Patrick Posten,-93,lifters-view?id=39152,17.,Patrick Posten,1993,,MO,92.97,227.5,240,250,167.5,177.5,-182.5,270,285,300,727.5,457.09,
Abiy Ababu,-93,lifters-view?id=37479,18.,Abiy Ababu,1995,,MD,92.64,240,255,-270,175,187.5,190,265,277.5,-287.5,722.5,454.74,X
Drew Anderson,-93,lifters-view?id=10823,19.,Drew Anderson,1987,,FL,93.00,235,247.5,257.5,172.5,180,-190,252.5,270,277.5,715,449.16,
Dawson Windham,-93,lifters-view?id=25521,1.,Dawson Windham,1998,,SC,91.13,220,232.5,245,170,177.5,-182.5,265,282.5,290,712.5,452.01,X
Samuel Jansen,-93,lifters-view?id=23342,21.,Samuel Jansen,1993,,FL,91.50,245,260,272.5,147.5,155,160,262.5,277.5,-295,710,449.50,
Louis Kumbalek,-93,lifters-view?id=33459,22.,Louis Kumbalek,1990,,WI,91.09,235,-245,255,155,165,175,250,270,-290,700,444.15,
Tim Wermeling,-93,lifters-view?id=23486,23.,Tim Wermeling,1989,,WI,91.69,232.5,247.5,257.5,155,162.5,-167.5,265,280,-292.5,700,442.75,
Edward Alicdan,-93,lifters-view?id=26615,24.,Edward Alicdan,1992,,CA,91.87,225,240,-247.5,165,170,-175,287.5,-305,-305,697.5,440.75,
Michael Pucci,-93,lifters-view?id=6467,26.,Michael Pucci,1986,,FL,91.57,230,242.5,255,172.5,182.5,187.5,227.5,240,252.5,695,439.87,
Dominique Stephens,-93,lifters-view?id=40738,27.,Dominique Stephens,1992,,MD,84.80,205,227.5,242.5,165,175,185,265,-287.5,-300,692.5,456.50,
Adam Curk,-93,lifters-view?id=14310,28.,Adam Curk,1991,,FL,90.20,227.5,240,250,157.5,167.5,170,252.5,272.5,-287.5,692.5,441.61,
Nick Santangelo,-93,lifters-view?id=7871,29.,Nick Santangelo,1990,,MA,92.44,252.5,265,-277.5,155,167.5,170,240,255,-262.5,690,434.70,
ANDREW GROOMS,-93,lifters-view?id=24199,31.,ANDREW GROOMS,1987,,AZ,92.84,232.5,245,-257.5,152.5,162.5,170,250,-270,272.5,687.5,432.23,
Devin Clark,-93,lifters-view?id=39292,32.,Devin Clark,1993,,CT,91.37,205,222.5,235,160,172.5,177.5,240,260,272.5,685,434.02,
Greg Wunrow,-93,lifters-view?id=33852,33.,Greg Wunrow,1991,,WI,91.99,247.5,255,-260,155,160,162.5,252.5,267.5,-272.5,685,432.58,
Anthony Bevilacqua,-93,lifters-view?id=23928,35.,Anthony Bevilacqua,1987,,NY,88.11,235,250,-257.5,150,160,-167.5,247.5,262.5,-272.5,672.5,434.10,
Kris Bagnara,-93,lifters-view?id=30922,36.,Kris Bagnara,1985,,FL,92.94,192.5,205,215,157.5,165,175,245,260,275,665,417.89,
Nathaniel Hancock,-93,lifters-view?id=4948,37.,Nathaniel Hancock,1978,,MD,92.74,215,227.5,235,170,180,-182.5,227.5,245,-257.5,660,415.14,X
Joseph Milano,-93,lifters-view?id=38199,38.,Joseph Milano,1990,,NJ,90.08,192.5,215,227.5,130,137.5,145,250,265,280,652.5,416.36,
Brian Bellitto,-93,lifters-view?id=5398,39.,Brian Bellitto,1987,,CT,91.76,215,227.5,240,157.5,170,-177.5,215,232.5,242.5,652.5,412.58,
James Moreno,-93,lifters-view?id=39365,40.,James Moreno,1986,,NY,91.99,215,225,227.5,135,-145,145,-280,280,-305,652.5,412.05,
JOSHUA NOBLE,-93,lifters-view?id=28502,42.,JOSHUA NOBLE,1985,,IA,92.61,245,255,262.5,125,135,140,240,250,-260,652.5,410.68,
Jeff Spawton,-93,lifters-view?id=38905,43.,Jeff Spawton,1992,,NY,90.48,-220,220,235,137.5,145,155,245,260,-272.5,650,413.86,
Justin Ruedrich,-93,lifters-view?id=40014,44.,Justin Ruedrich,1988,,MO,90.13,202.5,222.5,227.5,137.5,145,-160,255,272.5,-280,645,411.45,
Robert Barron,-93,lifters-view?id=37770,45.,Robert Barron,1985,,NY,91.66,215,230,-240,140,-150,150,247.5,265,-272.5,645,408.03,X
Elliott White,-93,lifters-view?id=9815,46.,Elliott White,1986,,VA,85.99,217.5,227.5,230,142.5,150,152.5,245,260,-272.5,642.5,420.26,
Matthew Nelson,-93,lifters-view?id=15927,47.,Matthew Nelson,1988,,AL,88.95,240,-250,-250,142.5,147.5,-150,230,245,255,642.5,412.68,
Ross Buckwalter,-93,lifters-view?id=41305,48.,Ross Buckwalter,1989,,PA,92.84,210,222.5,232.5,120,125,130,240,260,280,642.5,403.94,
Robbie Hyde,-93,lifters-view?id=35375,49.,Robbie Hyde,1990,,FL,92.39,215,230,240,132.5,140,142.5,230,245,255,637.5,401.75,
Courtney Jenkins,-93,lifters-view?id=39758,50.,Courtney Jenkins,1991,,AL,89.29,207.5,217.5,-225,150,-157.5,-157.5,242.5,260,267.5,635,407.04,
Eric Duggan,-93,lifters-view?id=30663,51.,Eric Duggan,1988,,NY,92.90,205,-215,-215,170,-175,-175,252.5,260,-270,635,399.10,
Cody Large,-93,lifters-view?id=32208,52.,Cody Large,1986,,FL,92.90,220,-235,-235,-140,140,145,260,270,-280,635,399.10,
Colin Blenis,-93,lifters-view?id=36152,53.,Colin Blenis,1990,,GA,91.16,215,235,245,165,-180,-180,217.5,-240,-240,627.5,398.02,
Justin Smith,-93,lifters-view?id=12921,54.,Justin Smith,1992,Warhouse Gym,PA,91.74,195,210,222.5,145,155,165,220,237.5,-245,625,395.19,
William Sandoval,-93,lifters-view?id=35952,56.,William Sandoval,1992,,TX,92.12,220,-225,-225,135,140,-142.5,262.5,-270,,622.5,392.86,
Chris Lauer,-93,lifters-view?id=29678,57.,Chris Lauer,1981,,MN,91.52,190,200,-207.5,152.5,162.5,-165,245,255,,617.5,390.94,
Mike Effner,-93,lifters-view?id=9890,58.,Mike Effner,1985,Team Carolina,SC,91.69,195,205,210,162.5,172.5,-182.5,230,-235,-235,612.5,387.41,
Alex Gourlay,-93,lifters-view?id=39363,59.,Alex Gourlay,1991,,NY,91.85,200,205,210,135,140,-142.5,-237.5,242.5,262.5,612.5,387.10,
Troy Dewitt,-93,lifters-view?id=5258,60.,Troy Dewitt,1992,,OH,92.24,185,202.5,-215,132.5,142.5,-147.5,-240,240,267.5,612.5,386.30,
Jeff Tirrell,-93,lifters-view?id=5509,61.,Jeff Tirrell,1986,,MI,90.08,192.5,205,215,135,142.5,-147.5,230,240,252.5,610,389.24,
Mitchell Wiencek,-93,lifters-view?id=40306,62.,Mitchell Wiencek,1992,,FL,90.38,215,230,240,125,137.5,142.5,225,-250,-250,607.5,386.98,
ZACHARY SAHRAIE,-93,lifters-view?id=31645,65.,ZACHARY SAHRAIE,1980,,VA,90.31,205,215,-222.5,135,-142.5,142.5,230,245,-252.5,602.5,383.97,
Charles Le,-93,lifters-view?id=25609,66.,Charles Le,1987,,GA,91.22,215,-220,-227.5,127.5,132.5,-137.5,255,-272.5,-272.5,602.5,382.05,
Shane Walters,-93,lifters-view?id=38132,67.,Shane Walters,1989,Team Florida,FL,88.79,217.5,-230,-230,142.5,145,-150,227.5,235,-240,597.5,384.13,
David Woolson,-93,lifters-view?id=25243,-,David Woolson,1991,,TX,91.95,267.5,-282.5,282.5,170,180,185,-340,-340,-353,0,0.00,
Blake Saunders,-93,lifters-view?id=35828,-,Blake Saunders,1992,,OK,92.50,-230,237.5,-255,-140,-142.5,-142.5,270,-290,-290,0,0.00,
Bryce Lewis,-105,lifters-view?id=3665,1.,Bryce Lewis,1987,The Strength Athlete,CO,104.42,287.5,305,315,200,210,220,320,340,355,890,532.84,X
Garrett Blevins,-105,lifters-view?id=6464,2.,Garrett Blevins,1988,The Strength Athlete,CA,104.38,305,320,327.5,207.5,217.5,222.5,300,320,-340,870,520.96,
Eli Burks,-105,lifters-view?id=509,3.,Eli Burks,1987,,NE,102.89,282.5,300,310,177.5,187.5,195,335,355,-385,860,517.63,
Nicholas Guidice,-105,lifters-view?id=18033,4.,Nicholas Guidice,1987,The Strength Athlete,NH,103.66,270,280,290,215,225,230,292.5,310,320,840,504.25,
Ben Rice,-105,lifters-view?id=17556,5.,Ben Rice,1989,,WA,102.94,285,297.5,307.5,162.5,170,175,320,337.5,340,822.5,494.98,
Garrett Bailey,-105,lifters-view?id=28988,6.,Garrett Bailey,1992,Louisiana Legends,LA,104.11,287.5,-302.5,302.5,175,190,-195,330,-360,-360,822.5,493.01,
KEVIN MAYS,-105,lifters-view?id=32274,7.,KEVIN MAYS,1989,Team Titan,MI,104.15,270,290,-295,177.5,182.5,-187.5,312.5,-332.5,332.5,805,482.44,
Joshua Peardot,-105,lifters-view?id=29434,1.,Joshua Peardot,1998,,WI,103.00,290,305,-317.5,180,-190,190,280,300,-305,795,478.35,X
Chad Schroeder,-105,lifters-view?id=27171,10.,Chad Schroeder,1984,,MN,99.32,257.5,272.5,280,172.5,180,187.5,305,320,-332.5,787.5,480.61,
Michael Garozzo,-105,lifters-view?id=25242,11.,Michael Garozzo,1982,,NY,104.13,272.5,290,302.5,140,150,160,302.5,325,-337.5,787.5,471.95,
John Norcott,-105,lifters-view?id=684,12.,John Norcott,1989,Team Titan,MI,103.69,270,282.5,295,165,175,-177.5,290,312.5,-327.5,782.5,469.66,
Derrington Wright,-105,lifters-view?id=25232,14.,Derrington Wright,1992,The Strength Athlete,TX,96.26,265,280,287.5,185,192.5,197.5,295,-312.5,-312.5,780,482.35,X
Collin Whitney,-105,lifters-view?id=25256,15.,Collin Whitney,1990,Warhouse Gym,PA,103.07,247.5,262.5,272.5,187.5,192.5,197.5,292.5,310,-320,780,469.25,
Shane Sepac,-105,lifters-view?id=24297,16.,Shane Sepac,1993,Louisiana Legends,LA,104.67,260,272.5,282.5,185,192.5,-197.5,290,305,-317.5,780,466.60,
Jean-Luc Badon,-105,lifters-view?id=25567,17.,Jean-Luc Badon,1988,,NV,103.79,275,290,300,185,190,-195,275,287.5,-292.5,777.5,466.50,
David Watson,-105,lifters-view?id=39763,18.,David Watson,1984,,FL,101.70,260,272.5,-280,190,195,-197.5,300,-322.5,-322.5,767.5,464.03,X
Nassir (Matt) Rehan,-105,lifters-view?id=39729,20.,Nassir (Matt) Rehan,1989,,MO,104.67,265,280,290,177.5,185,-187.5,280,290,-300,765,457.62,X
Walker Bradshaw,-105,lifters-view?id=30676,21.,Walker Bradshaw,1992,,NY,104.83,245,260,265,152.5,165,172.5,307.5,317.5,327.5,765,457.39,
Nathan Zephir,-105,lifters-view?id=5872,22.,Nathan Zephir,1991,,FL,104.98,257.5,265,-272.5,187.5,197.5,202.5,265,277.5,287.5,755,451.19,
Isi Enaiho,-105,lifters-view?id=40109,23.,Isi Enaiho,1982,,OH,101.71,250,-252.5,260,182.5,192.5,-200,300,-302.5,-320,752.5,454.96,
Theodore Mouratidis,-105,lifters-view?id=24493,24.,Theodore Mouratidis,1993,,MA,104.24,-240,245,257.5,157.5,165,170,300,317.5,325,752.5,450.82,
Danny Lewis Jr.,-105,lifters-view?id=27593,27.,Danny Lewis Jr.,1987,,OH,101.00,242.5,-257.5,-260,167.5,182.5,-187.5,290,315,322.5,747.5,453.13,
Artemio Zambrano Jr.,-105,lifters-view?id=32591,28.,Artemio Zambrano Jr.,1993,,CA,104.76,265,-272.5,-272.5,155,-162.5,-162.5,305,317.5,-325,737.5,441.03,
Dylan Smith,-105,lifters-view?id=16969,29.,Dylan Smith,1988,,VA,101.83,240,255,265,185,195,205,245,260,-275,730,441.14,
Chris Hughes,-105,lifters-view?id=40286,30.,Chris Hughes,1993,,NH,102.87,245,265,-280,150,160,165,265,285,295,725,436.45,
Kyle Power,-105,lifters-view?id=35447,32.,Kyle Power,1993,,MA,94.04,242.5,257.5,-270,165,170,175,270,282.5,287.5,720,449.93,X
Dustin Baxter,-105,lifters-view?id=27937,33.,Dustin Baxter,1989,,AK,103.07,255,270,-277.5,165,182.5,195,245,255,-265,720,433.15,X
John Tarasik,-105,lifters-view?id=36070,34.,John Tarasik,1986,,WI,101.04,-225,225,235,182.5,192.5,-200,270,280,287.5,715,433.36,X
David Woo,-105,lifters-view?id=37368,35.,David Woo,1986,,NY,100.76,255,267.5,275,155,162.5,-165,-275,275,-305,712.5,432.35,
David Rocklage,-105,lifters-view?id=31421,37.,David Rocklage,1989,,FL,103.23,252.5,-267.5,280,130,137.5,140,267.5,282.5,292.5,712.5,428.36,
Jim Clifford,-105,lifters-view?id=9515,38.,Jim Clifford,1990,,NV,103.45,245,257.5,-260,150,160,165,275,290,-302.5,712.5,428.00,
Cort Severns,-105,lifters-view?id=25466,39.,Cort Severns,1981,,IL,95.95,232.5,245,255,152.5,160,-165,275,295,-312.5,710,439.70,
Andrew Beckmann,-105,lifters-view?id=27538,41.,Andrew Beckmann,1983,,NE,102.74,255,-277.5,-277.5,150,165,172.5,275,-290,-290,702.5,423.12,
Steven Speranza,-105,lifters-view?id=30621,42.,Steven Speranza,1987,Team Florida,FL,103.31,-240,240,-252.5,-165,172.5,-177.5,-272.5,280,290,702.5,422.20,
Tyler Caldwell,-105,lifters-view?id=30088,43.,Tyler Caldwell,1988,,MN,101.74,227.5,237.5,245,150,-155,155,300,-320,-320,700,423.15,
Alexander Cramer,-105,lifters-view?id=9044,44.,Alexander Cramer,1991,,FL,103.97,250,265,-272.5,150,-160,-160,252.5,277.5,282.5,697.5,418.29,
Dimitri Gianacakes,-105,lifters-view?id=26982,45.,Dimitri Gianacakes,1993,,KY,101.46,240,255,,140,145,150,275,290,-302.5,695,420.54,
Brandon Senn,-105,lifters-view?id=27740,46.,Brandon Senn,1990,,OR,103.67,242.5,260,267.5,142.5,-152.5,-152.5,270,277.5,282.5,692.5,415.71,
Timothy Mercer,-105,lifters-view?id=38298,48.,Timothy Mercer,1979,Supreme Sports Performance & Training,OR,103.19,-222.5,222.5,237.5,165,175,-182.5,245,260,272.5,685,411.89,
BRENDAN TAYLOR,-105,lifters-view?id=33095,49.,BRENDAN TAYLOR,1985,,IL,98.41,230,240,247.5,152.5,-157.5,162.5,-257.5,272.5,-280,682.5,418.10,
Austin Vater,-105,lifters-view?id=37980,50.,Austin Vater,1993,,SC,100.63,240,252.5,262.5,-147.5,155,-160,255,-262.5,262.5,680,412.83,
Aaron Boulay,-105,lifters-view?id=5394,51.,Aaron Boulay,1991,,CT,103.00,205,222.5,232.5,147.5,157.5,165,247.5,262.5,275,672.5,404.64,
Paul Lane,-105,lifters-view?id=38910,52.,Paul Lane,1992,,NY,104.58,220,232.5,237.5,-132.5,135,142.5,277.5,292.5,-305,672.5,402.42,
Eric Davis,-105,lifters-view?id=23479,53.,Eric Davis,1986,,VA,102.52,207.5,217.5,222.5,-155,155,-157.5,-290,290,-310,667.5,402.37,
Nicholas Coker,-105,lifters-view?id=40307,54.,Nicholas Coker,1992,,FL,102.55,212.5,225,237.5,147.5,157.5,162.5,245,260,-272.5,660,397.78,
Javaris Williams,-105,lifters-view?id=18832,55.,Javaris Williams,1991,Team Florida,FL,94.89,230,-235,-235,142.5,-150,-150,285,-305,-305,657.5,409.23,
Patrick Farquharson,-105,lifters-view?id=41310,56.,Patrick Farquharson,1989,,MD,97.93,220,232.5,-235,142.5,150,-152.5,275,-282.5,,657.5,403.57,
John Kecman,-105,lifters-view?id=39513,57.,John Kecman,1987,,MD,103.79,210,222.5,232.5,145,150,160,240,252.5,262.5,655,393.00,
Jake Monroe,-105,lifters-view?id=4838,58.,Jake Monroe,1988,,IN,94.02,220,230,-240,137.5,142.5,-147.5,262.5,275,280,652.5,407.81,
Anthony Valori,-105,lifters-view?id=38202,59.,Anthony Valori,1990,,NJ,101.72,197.5,210,-227.5,152.5,162.5,167.5,255,275,-287.5,652.5,394.44,
Horacio Nochetto,-105,lifters-view?id=16970,60.,Horacio Nochetto,1986,,MD,104.10,-225,225,232.5,145,152.5,157.5,245,260,-265,650,389.61,
Rayaz Jabar,-105,lifters-view?id=38129,61.,Rayaz Jabar,1991,,FL,104.43,207.5,220,230,190,-202.5,-202.5,230,-250,-252.5,650,389.16,
Bryan Schaeffer,-105,lifters-view?id=29281,62.,Bryan Schaeffer,1979,,PA,104.30,225,237.5,-247.5,130,140,-147.5,250,270,-287.5,647.5,387.85,
Michael Odenthal,-105,lifters-view?id=38159,63.,Michael Odenthal,1989,,KY,103.53,255,-272.5,-272.5,135,145,147.5,232.5,-257.5,-257.5,635,381.38,
Robert Ixta,-105,lifters-view?id=35703,64.,Robert Ixta,1992,,CA,102.60,65,70,75,142.5,155,162.5,65,75,-85,312.5,188.31,
Connor O'Brien,-105,lifters-view?id=39614,-,Connor O'Brien,1997,,NJ,101.19,-252.5,-252.5,-252.5,-152.5,,,,,,0,0.00,
Shane Moat,-105,lifters-view?id=39711,-,Shane Moat,1981,,IN,103.37,265,287.5,,-205,-205,-205,305,-320,,0,0.00,
Christian Habihirwe,-105,lifters-view?id=33395,-,Christian Habihirwe,1993,,TX,103.38,-302.5,-302.5,-302.5,185,-192.5,-192.5,290,307.5,,0,0.00,
Dennis Cornelius,-120,lifters-view?id=9463,1.,Dennis Cornelius,1980,Supreme Sports Performance & Training,OK,119.33,360,382.5,-392.5,242.5,-253.5,-253.5,320,335,-345,960,552.67,X
Jared Martin,-120,lifters-view?id=6495,2.,Jared Martin,1989,,IN,117.98,320,340,-355,182.5,192.5,-197.5,312.5,325,-327.5,857.5,495.03,
Josh Earnest,-120,lifters-view?id=33500,5.,Josh Earnest,1981,,CA,114.90,275,292.5,305,192.5,205,-212.5,282.5,295,307.5,817.5,475.13,X
Tyler Cierski,-120,lifters-view?id=38475,6.,Tyler Cierski,1992,,VA,119.78,300,315,325,145,152.5,157.5,300,320,335,817.5,470.23,
Anthony Gargiulo,-120,lifters-view?id=39652,7.,Anthony Gargiulo,1984,,NJ,115.63,262.5,275,285,170,177.5,-182.5,330,352.5,-362.5,815,472.86,
Tyler Cook,-120,lifters-view?id=2550,9.,Tyler Cook,1991,,OH,119.26,295,305,-315,187.5,-195,195,302.5,-312.5,,802.5,462.08,
Matthew Cronin,-120,lifters-view?id=16974,11.,Matthew Cronin,1990,The Strength Athlete,VA,118.87,272.5,287.5,292.5,202.5,212.5,215,260,275,-282.5,782.5,450.88,
Kevin Phillipson,-120,lifters-view?id=6170,12.,Kevin Phillipson,1980,,FL,119.48,247.5,262.5,270,180,190,195,295,317.5,-325,782.5,450.33,
Carlos Hernandez,-120,lifters-view?id=29039,13.,Carlos Hernandez,1990,,MD,115.91,252.5,267.5,275,202.5,215,-220,270,-287.5,287.5,777.5,450.79,
Blake Atwell,-120,lifters-view?id=6640,14.,Blake Atwell,1993,,MI,109.51,290,-305,-305,182.5,190,-192.5,282.5,285,287.5,767.5,452.29,
Lee Caldwell,-120,lifters-view?id=39683,15.,Lee Caldwell,1989,,MA,117.81,257.5,272.5,282.5,175,185,190,267.5,282.5,290,762.5,440.34,X
Joseph Franzo,-120,lifters-view?id=16829,16.,Joseph Franzo,1990,Flexx Training Systems,CA,105.36,265,277.5,285,187.5,192.5,197.5,260,272.5,-290,755,450.58,
John Flagg,-120,lifters-view?id=32951,17.,John Flagg,1983,,MD,113.64,265,280,-282.5,185,195,-200,280,-297.5,-297.5,755,440.09,
Nick Hammer,-120,lifters-view?id=17965,18.,Nick Hammer,1978,Team Carolina,NC,112.72,237.5,265,-275,165,185,187.5,257.5,287.5,297.5,750,438.23,
Martin Agoes,-120,lifters-view?id=40554,19.,Martin Agoes,1987,,TX,112.95,-300,300,-315,165,172.5,177.5,262.5,272.5,-280,750,437.93,
Bret Oswald,-120,lifters-view?id=264,20.,Bret Oswald,1986,,WI,118.71,260,275,290,145,-150,-150,280,307.5,-317.5,742.5,427.98,
Raphael Santiago,-120,lifters-view?id=33422,21.,Raphael Santiago,1987,,CT,116.06,215,227.5,240,150,160,170,287.5,310,320,730,423.18,
Nikko Ferrara,-120,lifters-view?id=35454,22.,Nikko Ferrara,1992,,MA,106.60,265,-280,-280,142.5,-147.5,147.5,285,295,307.5,720,428.04,
JUSTIN ISAACS,-120,lifters-view?id=16585,23.,JUSTIN ISAACS,1988,,DE,118.20,235,-245,245,165,175,-180,285,-300,300,720,415.44,
Chris Lloyd,-120,lifters-view?id=28146,24.,Chris Lloyd,1988,,AL,119.03,262.5,272.5,280,167.5,175,-182.5,-242.5,242.5,257.5,712.5,410.40,
Ray Williams,120+,lifters-view?id=1768,1.,Ray Williams,1986,Supreme Sports Performance & Training,MS,182.81,442.5,467.5,-490,-227.5,227.5,237.5,357.5,377.5,-395,1082.5,581.19,X
Tyree Dunn,120+,lifters-view?id=16046,2.,Tyree Dunn,1988,,OH,150.14,330,340,350,195,207.5,212.5,320,340,-347.5,902.5,499.26,
Tommy Hawks,120+,lifters-view?id=36924,3.,Tommy Hawks,1991,,MD,144.37,322.5,340,355,200,217.5,222.5,322.5,-340,-340,900,500.67,
Ken Morris,120+,lifters-view?id=7178,6.,Ken Morris,1985,Team Florida,FL,140.40,295,-312.5,312.5,202.5,210,-212.5,310,327.5,-337.5,850,474.81,
Joseph Pena,120+,lifters-view?id=1796,1.,Joseph Pena,1998,,TX,160.77,347.5,360,372.5,165,175,180,260,275,-302.5,827.5,453.30,
Brian Ball,120+,lifters-view?id=36910,10.,Brian Ball,1993,,MD,170.72,-310,310,332.5,207.5,-212.5,-212.5,285,-295,-295,825,447.81,
Carley Skarupinski,120+,lifters-view?id=29203,11.,Carley Skarupinski,1990,,NY,152.14,305,320,332.5,175,180,-182.5,272.5,292.5,302.5,815,450.04,
John Jones,120+,lifters-view?id=21889,12.,John Jones,1986,,MD,131.01,272.5,-287.5,287.5,200,210,215,282.5,300,-322.5,802.5,453.25,
Paul Allen,120+,lifters-view?id=12235,13.,Paul Allen,1986,,TX,133.60,275,287.5,295,180,-190,190,295,315,-325,800,450.32,
Rudy Harbin,120+,lifters-view?id=39587,-,Rudy Harbin,1986,,MI,209.75,377.5,-390,,215,-227.5,-227.5,-285,,,0,0.00,
Bodie Lacoe,-53,lifters-view?id=6961,1.,Bodie Lacoe,2003,,PA,50.73,110,117.5,127.5,65,70,75,145,157.5,172.5,375,377.74,
John Cutrone,-74,lifters-view?id=34718,1.,John Cutrone,2003,,CA,72.19,130,140,147.5,85,92.5,-102.5,142.5,152.5,167.5,407.5,298.41,
Caleb Scheel,-74,lifters-view?id=33046,2.,Caleb Scheel,2002,,MN,72.39,125,130,135,85,87.5,90,130,135,140,365,266.74,
Michael Porter,-74,lifters-view?id=1027,3.,Michael Porter,2003,,TX,72.46,107.5,120,125,70,75,-80,150,-165,-167.5,350,255.61,
Kenji Hoang,-83,lifters-view?id=34498,1.,Kenji Hoang,2002,,MD,81.51,145,155,165,75,82.5,90,152.5,162.5,170,425,286.79,
Zayne Francis,-93,lifters-view?id=27562,1.,Zayne Francis,2002,,SD,89.81,130,137.5,-142.5,75,80,-82.5,170,180,185,402.5,257.24,
Hunter Veach,-120,lifters-view?id=40122,1.,Hunter Veach,2002,,IL,115.57,190,202.5,-217.5,135,-143,-143,217.5,227.5,232.5,570,330.77,
George Diers,-53,lifters-view?id=32700,1.,George Diers,2000,,NE,52.72,125.5,133,-137.5,57.5,62.5,-70,135,145,-155,340.5,329.37,
Graham Payne-Reichert,-59,lifters-view?id=29268,1.,Graham Payne-Reichert,2000,,PA,58.13,160,-165,,67.5,-72.5,72.5,160,-170,-170,392.5,344.73,
Steven Gassert,-66,lifters-view?id=24810,1.,Steven Gassert,2000,,NY,65.16,172.5,177.5,182.5,130,135,137.5,172.5,180,185,505,400.77,X
Kevin Liu,-66,lifters-view?id=15270,2.,Kevin Liu,2000,,CA,64.94,150,160,170,107.5,115,122.5,180,195,-207.5,487.5,387.95,
