Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Christian Evans,-105,lifters-view?id=4965,52.,Christian Evans,1976,,DC,99.90,200,212.5,217.5,110,-117.5,117.5,185,205,217.5,552.5,336.36,
Michael Kohn,-105,lifters-view?id=16036,53.,Michael Kohn,1990,,MI,102.10,162.5,175,-185,127.5,137.5,-142.5,230,240,-250,552.5,333.54,
Andrew Obergfell,-105,lifters-view?id=6770,54.,Andrew Obergfell,1990,,NJ,99.90,167.5,182.5,190,127.5,140,-147.5,202.5,215,-227.5,545,331.80,
Tyler Mcgathey,-105,lifters-view?id=25260,55.,Tyler Mcgathey,,,ME,100.80,165,185,-192.5,120,130,-135,210,230,,545,330.65,
Joseph Frengel,-105,lifters-view?id=7139,7.,Joseph Frengel,1997,,TX,96.80,-215,-215,-215,-150,-160,-160,-230,235,-250,0,0.00,
Joe Hardy,-105,lifters-view?id=1634,57.,Joe Hardy,1991,,DE,100.40,-300,-300,-300,-210,,,,,,0,0.00,
Bruce D Knox,-105,lifters-view?id=25261,58.,Bruce D Knox,,,MD,102.50,235,247.5,257.5,167.5,175,-180,-260,-260,,0,0.00,
MARK WEHUNT,-105,lifters-view?id=8802,59.,MARK WEHUNT,1982,,VA,102.80,-200,-200,-200,147.5,155,-160,222.5,235,-240,0,0.00,
Dennis Cornelius,-120,lifters-view?id=9463,1.,Dennis Cornelius,1980,,OK,118.20,332.5,352.5,360,230,240,245,322.5,335,342.5,947.5,546.71,
HIFON SMITH,-120,lifters-view?id=24434,2.,HIFON SMITH,1971,,MD,117.90,340,-352.5,352.5,190,197.5,200,352.5,362.5,-365,915,528.32,
Michael Tuchscherer,-120,lifters-view?id=13374,3.,Michael Tuchscherer,1985,,CO,118.90,310,325,332.5,192.5,202.5,-205,330,350,-365,885,509.94,
Jared Martin,-120,lifters-view?id=6495,5.,Jared Martin,1989,,IN,118.70,312.5,322.5,-335,180,190,195,310,327.5,340,857.5,494.26,
Mike Hedlesky,-120,lifters-view?id=4121,7.,Mike Hedlesky,,,MD,113.40,265,280,-295,175,185,-190,320,340,365,830,484.14,
Ryan J. Stills,-120,lifters-view?id=25264,9.,Ryan J. Stills,1976,,OR,116.50,277.5,290,-297.5,185,197.5,205,297.5,327.5,-332.5,822.5,476.31,
Ronald Yard,-120,lifters-view?id=13542,10.,Ronald Yard,,,PA,119.50,275,290,-297.5,212.5,222.5,-227.5,290,310,-315,822.5,473.35,
Tristan Nazelrod,-120,lifters-view?id=4978,2.,Tristan Nazelrod,1996,,MD,117.90,275,292.5,305,187.5,197.5,205,280,295,-300,805,464.81,
Kevin Nason,-120,lifters-view?id=17959,12.,Kevin Nason,,,NC,118.70,275,287.5,,215,-220,-220,275,280,285,787.5,453.92,
Nathan Zephir,-120,lifters-view?id=5872,13.,Nathan Zephir,1991,,FL,119.40,262.5,275,282.5,200,210,215,275,290,-295,787.5,453.29,
Austen Vickers,-120,lifters-view?id=10357,14.,Austen Vickers,1991,,WV,115.10,267.5,282.5,295,155,172.5,-185,282.5,305,-317.5,772.5,448.75,
Matthew Cronin,-120,lifters-view?id=16974,16.,Matthew Cronin,1990,,VA,116.90,250,272.5,285,190,200,205,245,265,-282.5,755,436.84,
Thad Benefield,-120,lifters-view?id=1278,17.,Thad Benefield,1975,,NC,119.30,250,-265,-270,192.5,205,-207.5,295,-330,,750,431.78,
Kevin Phillipson,-120,lifters-view?id=6170,18.,Kevin Phillipson,1980,,FL,118.10,-225,225,242.5,185,192.5,197.5,-287.5,307.5,-320,747.5,431.38,
Samuel Morris,-120,lifters-view?id=24855,19.,Samuel Morris,,,VA,118.90,250,265,-272.5,175,-185,-185,290,-310,-310,730,420.63,
Aryhel Freeman,-120,lifters-view?id=7463,20.,Aryhel Freeman,1984,,VA,114.40,235,252.5,262.5,150,157.5,-165,280,297.5,307.5,727.5,423.33,
Daniel Reid,-120,lifters-view?id=4352,21.,Daniel Reid,1988,,MA,106.80,255,262.5,270,142.5,152.5,155,285,300,-317.5,725,430.72,
Adam Johnson,-120,lifters-view?id=11101,22.,Adam Johnson,1979,,AL,116.60,245,260,275,140,155,-157.5,265,285,-300,715,413.99,
Tyler Cook,-120,lifters-view?id=2550,24.,Tyler Cook,1991,,OH,115.20,242.5,257.5,-272.5,155,170,-182.5,272.5,-287.5,-287.5,700,406.56,
Sean O'Brien,-120,lifters-view?id=4982,25.,Sean O'Brien,1991,,MD,113.70,230,245,-252.5,170,175,-180,245,260,272.5,692.5,403.59,
Ben Parks,-120,lifters-view?id=2555,26.,Ben Parks,1982,,OH,118.20,245,265,-275,145,150,-155,265,275,-282.5,690,398.13,
Kenneth Cameron,-120,lifters-view?id=21978,27.,Kenneth Cameron,1976,,NV,111.40,225,242.5,-255,155,160,-165,272.5,285,-287.5,687.5,403.08,
David Stallard,-120,lifters-view?id=4145,28.,David Stallard,1985,,OH,113.50,227.5,242.5,260,155,165,-170,240,260,-277.5,685,399.42,
Jared Reece,-120,lifters-view?id=4980,29.,Jared Reece,1991,,MD,117.70,260,272.5,280,-150,150,155,235,247.5,-255,682.5,394.21,
PATRICK KERN,-120,lifters-view?id=24209,30.,PATRICK KERN,1989,,CA,117.60,-220,240,255,130,-140,-140,270,290,-305,675,389.95,
Aaron Boulay,-120,lifters-view?id=5394,31.,Aaron Boulay,1991,,CT,117.30,210,227.5,240,137.5,150,157.5,250,270,-285,667.5,385.88,
Matthew Bickford,-120,lifters-view?id=14898,33.,Matthew Bickford,1990,,CA,109.90,245,-265,-265,130,137.5,-142.5,250,-262.5,,632.5,372.35,
Tom Shadood,-120,lifters-view?id=6792,34.,Tom Shadood,1983,,NJ,118.50,205,212.5,217.5,125,132.5,-137.5,250,270,-285,620,357.49,
Jason Stock,-120,lifters-view?id=6655,35.,Jason Stock,1976,,MI,116.60,192.5,-207.5,212.5,142.5,155,162.5,227.5,242.5,-250,617.5,357.53,
William Lyons,-120,lifters-view?id=18077,36.,William Lyons,1987,,RI,117.50,182.5,192.5,202.5,130,137.5,142.5,242.5,255,272.5,617.5,356.79,
Corey Dawson,-120,lifters-view?id=10647,37.,Corey Dawson,1985,,DE,117.10,192.5,205,210,132.5,-145,-145,237.5,257.5,-270,600,346.98,
Josh Corby,-120,lifters-view?id=25265,39.,Josh Corby,1990,,PA,119.10,190,205,212.5,130,140,142.5,220,230,-242.5,585,336.90,
Dartagnan Byrd,-120,lifters-view?id=25266,40.,Dartagnan Byrd,,,CA,112.40,182.5,192.5,200,-130,137.5,-147.5,222.5,230,237.5,575,336.20,
Alejandro Valencia,-120,lifters-view?id=16977,41.,Alejandro Valencia,1982,,VA,110.90,200,212.5,-222.5,110,115,117.5,215,230,240,570,334.59,
James McNeil,-120,lifters-view?id=23984,42.,James McNeil,,,PA,107.20,175,-185,-187.5,142.5,150,-152.5,220,230,237.5,562.5,333.73,
Grady Lincalis,-120,lifters-view?id=14741,43.,Grady Lincalis,1989,,MD,117.50,195,205,,-132.5,132.5,,125,,,462.5,267.23,
Ray Williams,120+,lifters-view?id=1768,1.,Ray Williams,1986,,MS,172.60,390,-410,410,225,232.5,-240,310,337.5,362.5,1005,544.51,
James Heely,120+,lifters-view?id=5133,2.,James Heely,1982,,NC,155.50,305,327.5,340,225,242.5,252.5,325,345,-360,937.5,516.09,
David Puckett,120+,lifters-view?id=15455,3.,David Puckett,1983,,MD,158.70,355,-375,-375,190,200,210,305,325,-342.5,890,488.52,
Reginald Jiles,120+,lifters-view?id=17498,4.,Reginald Jiles,1980,,GA,196.70,330,-342.5,-342.5,202.5,215,-220,282.5,307.5,-312.5,852.5,453.53,
Tyree Dunn,120+,lifters-view?id=16046,5.,Tyree Dunn,1988,,OH,142.20,302.5,310,320,182.5,187.5,195,312.5,327.5,-330,842.5,469.69,
Levi Perillo,120+,lifters-view?id=1253,6.,Levi Perillo,1990,,PA,126.50,282.5,297.5,307.5,172.5,185,-190,267.5,282.5,-292.5,775,440.59,
Zachary Gallmann,120+,lifters-view?id=25268,7.,Zachary Gallmann,,,OH,125.20,272.5,285,-290,-170,177.5,-182.5,287.5,310,-320,772.5,440.09,
Dominic Sirianni,120+,lifters-view?id=9919,8.,Dominic Sirianni,1977,,FL,129.90,265,282.5,295,185,197.5,-205,260,270,280,772.5,437.00,
Jason Lachawiec,120+,lifters-view?id=6793,9.,Jason Lachawiec,1982,,NJ,134.20,267.5,285,-290,175,185,-187.5,292.5,-307.5,-307.5,762.5,428.91,
Chris Riley,120+,lifters-view?id=6511,10.,Chris Riley,1986,,TX,138.80,252.5,270,282.5,180,192.5,-200,272.5,-292.5,,747.5,418.23,
Rob Meulenberg,120+,lifters-view?id=16630,11.,Rob Meulenberg,1976,,ME,136.70,-272.5,272.5,-302.5,182.5,195,-200,272.5,-320,,740,415.07,
Michael Battaglino,120+,lifters-view?id=7645,12.,Michael Battaglino,1985,,TX,133.50,260,277.5,-287.5,155,162.5,165,265,290,,732.5,412.40,
JUSTIN ISAACS,120+,lifters-view?id=16585,14.,JUSTIN ISAACS,1988,,DE,134.60,207.5,220,235,167.5,177.5,185,252.5,270,287.5,707.5,397.76,
James Freeman,120+,lifters-view?id=5701,15.,James Freeman,1988,,MO,135.20,235,257.5,270,130,140,152.5,250,265,-277.5,687.5,386.24,
Michael Patterson,120+,lifters-view?id=15456,16.,Michael Patterson,1977,,VA,160.20,225,-237.5,237.5,165,180,-185,250,265,-272.5,682.5,374.08,
Brian Badger,120+,lifters-view?id=24256,17.,Brian Badger,,,VA,123.90,225,240,-252.5,160,167.5,-172.5,265,-287.5,,672.5,383.93,
Matt Ostiz,120+,lifters-view?id=6559,18.,Matt Ostiz,1982,,CA,136.50,222.5,237.5,245,150,160,-167.5,227.5,245,265,670,375.87,
Patrick Dolan,120+,lifters-view?id=15452,19.,Patrick Dolan,1997,,NJ,124.30,227.5,237.5,245,150,160,165,232.5,242.5,252.5,662.5,377.96,
Chris Hughes,120+,lifters-view?id=3602,20.,Chris Hughes,,,NY,158.30,182.5,197.5,207.5,170,-185,-185,250,270,-277.5,647.5,355.54,
Chris Cholley,120+,lifters-view?id=24536,21.,Chris Cholley,1982,,MO,147.20,225,237.5,250,155,-162.5,-162.5,215,227.5,-235,632.5,350.91,
Ben Cole,120+,lifters-view?id=15545,2.,Ben Cole,1996,,CT,121.00,180,192.5,202.5,132.5,-142.5,-142.5,207.5,215,-225,550,315.59,
Christopher Sarder,120+,lifters-view?id=17560,23.,Christopher Sarder,,,TX,127.00,247.5,265,-275,172.5,182.5,-195,-285,-285,-285,0,0.00,
Zachary Morgan,-53,lifters-view?id=5193,1.,Zachary Morgan,2000,,OH,52.20,87.5,97.5,105,60,62.5,65,132.5,145,147.5,317.5,310.29,
Joseph Meranto,-53,lifters-view?id=13802,2.,Joseph Meranto,2001,,AZ,52.60,82.5,97.5,105,65,72.5,-77.5,110,127.5,140,317.5,307.85,
Steven Gassert,-59,lifters-view?id=24810,1.,Steven Gassert,2000,,NY,55.30,-110,-110,110,75,82.5,87.5,115,125,137.5,335,308.77,
Noah Smith,-66,lifters-view?id=11476,1.,Noah Smith,1986,,CA,65.30,-102.5,-110,-110,92.5,95,-102.5,137.5,145,152.5,0,0.00,
Samuel Gerstner,-74,lifters-view?id=1596,1.,Samuel Gerstner,2002,,NC,72.40,157.5,167.5,-175,87.5,92.5,97.5,162.5,172.5,-182.5,437.5,319.68,
Patrick McGrath,-74,lifters-view?id=3035,2.,Patrick McGrath,1999,,PA,73.00,102.5,115,122.5,60,65,70,125,137.5,145,337.5,245.16,
Michael Berrian,-83,lifters-view?id=3654,1.,Michael Berrian,2000,,CO,79.40,142.5,155,157.5,97.5,107.5,112.5,165,177.5,-187.5,447.5,306.99,
Michael Beaupre,-59,lifters-view?id=13832,1.,Michael Beaupre,1998,,ME,56.90,115,125,130,100,107.5,110,152.5,167.5,-175,407.5,365.28,
Henry Diers,-59,lifters-view?id=23316,2.,Henry Diers,1999,,NE,58.60,132.5,150,157.5,77.5,-87.5,-92.5,-167.5,167.5,-182.5,402.5,350.86,
Hamza Anwar,-66,lifters-view?id=23339,1.,Hamza Anwar,1998,,FL,65.50,157.5,167.5,177.5,-107.5,107.5,-110,205,212.5,-215,497.5,393.07,
Timothy Miller,-66,lifters-view?id=15368,2.,Timothy Miller,1998,,VA,63.90,142.5,-147.5,-147.5,-100,100,-107.5,172.5,-177.5,-177.5,415,334.78,
John Flores,-66,lifters-view?id=17979,3.,John Flores,1997,,NY,60.30,125,137.5,-145,90,-97.5,97.5,170,-175,-175,405,343.85,
Kyle Long,-66,lifters-view?id=3974,5.,Kyle Long,1997,,MA,64.30,132.5,-137.5,140,85,87.5,-90,150,155,162.5,390,312.98,
Logan Cox,-66,lifters-view?id=9882,6.,Logan Cox,1999,,NC,62.00,82.5,95,-107.5,-60,67.5,-75,92.5,125,132.5,295,244.29,
Winson Tom,-74,lifters-view?id=17530,1.,Winson Tom,1997,,NY,72.30,190,205,-217.5,102.5,105,115,215,230,245,565,413.30,
Tyler Bame,-74,lifters-view?id=23324,2.,Tyler Bame,1997,,OH,71.10,185,192.5,202.5,122.5,-130,-130,207.5,215,225,550,407.33,
Mike Berg,-74,lifters-view?id=3135,3.,Mike Berg,,,NY,71.70,-162.5,162.5,177.5,95,102.5,105,190,202.5,215,497.5,366.16,
Hunter Hall,-74,lifters-view?id=23706,4.,Hunter Hall,1998,,PA,72.50,-157.5,157.5,170,-112.5,112.5,-117.5,185,192.5,200,482.5,352.23,
Gregary Roberge,-74,lifters-view?id=25213,6.,Gregary Roberge,,,ME,73.30,165,175,-185,82.5,87.5,-92.5,180,192.5,205,467.5,338.56,
Will McKenzie,-74,lifters-view?id=15200,7.,Will McKenzie,1999,,GA,73.20,127.5,132.5,142.5,90,97.5,-102.5,165,172.5,180,420,304.46,
John Aube,-74,lifters-view?id=16342,8.,John Aube,1999,,MA,72.80,135,142.5,157.5,72.5,82.5,87.5,142.5,165,172.5,417.5,303.86,
Mason Cabney,-74,lifters-view?id=15833,10.,Mason Cabney,1998,,IA,71.70,215,222.5,227.5,-125,-125,-125,-242.5,,,0,0.00,
Matt Cronin,-83,lifters-view?id=23717,1.,Matt Cronin,1990,,NY,80.10,200,217.5,227.5,122.5,127.5,-132.5,222.5,240,-245,595,405.91,
Charlie Arifakis,-83,lifters-view?id=13947,2.,Charlie Arifakis,1998,,NY,77.40,157.5,167.5,-177.5,82.5,87.5,-92.5,187.5,202.5,-205,457.5,319.11,
Jr Joseph Gerstner,-83,lifters-view?id=25222,3.,Jr Joseph Gerstner,,,NC,77.50,135,145,147.5,97.5,105,,162.5,175,185,437.5,304.89,
XZAVIER LINDEMOOD,-83,lifters-view?id=24180,4.,XZAVIER LINDEMOOD,,,CA,78.70,135,142.5,147.5,-85,85,92.5,142.5,150,-160,390,269.06,
Logan Morrison,-93,lifters-view?id=3923,1.,Logan Morrison,1999,,FL,90.80,170,180,187.5,95,102.5,107.5,190,200,-205,495,314.62,
William Cole,-93,lifters-view?id=16397,2.,William Cole,1998,,CT,88.80,157.5,167.5,175,105,115,-120,175,185,192.5,482.5,310.15,
Zach Sokol,-105,lifters-view?id=25248,1.,Zach Sokol,,,NJ,102.50,185,192.5,-200,140,152.5,-155,185,200,-205,545,328.53,
Ryan Spiecha,-120,lifters-view?id=4687,1.,Ryan Spiecha,1998,,GA,117.50,-250,250,-277.5,142.5,152.5,-162.5,235,257.5,265,667.5,385.68,
Nicholas Cataldi,-120,lifters-view?id=13292,2.,Nicholas Cataldi,1998,,PA,107.90,237.5,250,-257.5,147.5,-157.5,-157.5,250,-262.5,-262.5,647.5,383.38,
Tyler David,-120,lifters-view?id=24745,3.,Tyler David,1999,,WI,116.90,162.5,-172.5,-182.5,95,107.5,-115,165,175,182.5,452.5,261.82,
Joseph Pena,120+,lifters-view?id=1796,1.,Joseph Pena,1988,,TX,143.10,295,-318,318,145,160,-175,237.5,260,-275,738,411.07,
JONATHAN MORALES,-66,lifters-view?id=24411,4.,JONATHAN MORALES,,,MD,66.00,152.5,162.5,-165,85,-90,-90,180,185,-187.5,432.5,339.60,
Bobby Teel,-66,lifters-view?id=2847,5.,Bobby Teel,1996,,WI,65.40,147.5,-157.5,-162.5,80,85,-90,165,175,182.5,415,328.31,
Wilson Casado,-74,lifters-view?id=17983,2.,Wilson Casado,1995,,NY,71.40,205,-212.5,,117.5,122.5,127.5,245,257.5,-265,590,435.60,
Cannon Greco Hiranaka,-74,lifters-view?id=16980,3.,Cannon Greco Hiranaka,1996,,HI,71.10,170,172.5,175,110,117.5,-120,215,227.5,-232.5,520,385.11,
Ryan Sanchez,-74,lifters-view?id=16175,5.,Ryan Sanchez,1996,,TX,72.30,167.5,180,185,102.5,107.5,112.5,207.5,215,-217.5,512.5,374.89,
Jake Morgan,-74,lifters-view?id=25215,6.,Jake Morgan,,,MA,72.50,172.5,180,182.5,122.5,-127.5,127.5,172.5,180,187.5,497.5,363.18,
Domenico Scarano,-74,lifters-view?id=17010,8.,Domenico Scarano,1997,,PA,73.60,167.5,170,-177.5,120,-127.5,-127.5,190,192.5,197.5,487.5,352.02,
Drake Wednig,-74,lifters-view?id=4085,9.,Drake Wednig,1995,,MI,73.60,147.5,150,160,92.5,-97.5,-97.5,190,205,-215,457.5,330.36,
Brian Evans,-83,lifters-view?id=17197,4.,Brian Evans,1989,,OH,83.00,172.5,185,190,130,135,-140,247.5,255,-265,580,387.15,
David Kushner,-83,lifters-view?id=24242,5.,David Kushner,1996,,PA,82.10,200,-207.5,207.5,127.5,135,140,212.5,225,230,577.5,388.02,
Robert Keller,-83,lifters-view?id=6175,6.,Robert Keller,1962,,NJ,79.40,177.5,192.5,-207.5,132.5,142.5,-150,210,222.5,235,570,391.02,
Michael Flavoni,-83,lifters-view?id=23716,7.,Michael Flavoni,1996,,NY,80.00,187.5,-197.5,197.5,120,127.5,-130,215,225,-232.5,550,375.49,
David Wiedenkeller,-83,lifters-view?id=23719,8.,David Wiedenkeller,1997,,NY,81.50,157.5,172.5,185,110,120,-125,182.5,200,210,515,347.57,
Thomas Kelly,-83,lifters-view?id=23718,9.,Thomas Kelly,1996,,NY,81.70,190,197.5,-205,95,100,-107.5,215,-227.5,-227.5,512.5,345.37,
Nicholas Sokoya,-83,lifters-view?id=23858,10.,Nicholas Sokoya,1995,,NJ,81.80,-195,200,-212.5,-150,-155,-155,-245,-245,-245,0,0.00,
Michael Pennacchia Jr,-93,lifters-view?id=18009,1.,Michael Pennacchia Jr,1995,,RI,92.10,225,232.5,237.5,132.5,140,145,280,292.5,297.5,680,429.15,
Luke Graham,-93,lifters-view?id=13961,2.,Luke Graham,1996,,NY,90.60,230,240,247.5,142.5,147.5,152.5,245,262.5,277.5,677.5,431.09,
Mathew Koe,-93,lifters-view?id=13514,3.,Mathew Koe,,,NC,89.90,215,235,245,142.5,157.5,-162.5,227.5,260,-272.5,662.5,423.21,
Easton Schuster,-93,lifters-view?id=17621,4.,Easton Schuster,1996,,SD,88.90,220,232.5,240,147.5,160,-167.5,-220,220,230,630,404.71,
Sophonias Deldebo,-93,lifters-view?id=24038,6.,Sophonias Deldebo,1996,,FL,91.60,185,200,210,142.5,-155,155,227.5,247.5,-267.5,612.5,387.59,
TJ Knash,-93,lifters-view?id=17020,7.,TJ Knash,1997,,PA,91.90,205,220,227.5,140,-145,-145,205,215,227.5,595,375.92,
Cooper Hanson,-93,lifters-view?id=23396,8.,Cooper Hanson,1996,,AK,91.90,192.5,202.5,210,110,120,-122.5,217.5,230,240,570,360.13,
Nicholas Torrisi,-93,lifters-view?id=23849,9.,Nicholas Torrisi,1996,,NJ,92.60,205,-220,-220,130,-135,135,227.5,230,-235,570,358.82,
Larry Schulte,-93,lifters-view?id=24656,10.,Larry Schulte,1996,,MN,90.20,180,185,192.5,120,125,127.5,220,230,235,555,353.92,
Christopher LaZaro,-93,lifters-view?id=23851,11.,Christopher LaZaro,1996,,NJ,90.00,177.5,190,-192.5,115,120,-127.5,187.5,-192.5,-192.5,497.5,317.60,
Landon York,-93,lifters-view?id=2728,12.,Landon York,1997,,PA,89.40,145,157.5,170,102.5,107.5,112.5,182.5,195,202.5,485,310.69,
Ty Hennen,-105,lifters-view?id=1816,2.,Ty Hennen,1997,,SD,102.80,240,247.5,252.5,135,140,-145,265,270,-275,662.5,398.89,
JOE ALLEN,-105,lifters-view?id=3853,3.,JOE ALLEN,1996,,WI,101.10,212.5,225,235,140,150,157.5,235,250,-265,642.5,389.36,
Robert Gassert,-105,lifters-view?id=24853,4.,Robert Gassert,1996,,NY,102.60,237.5,245,-252.5,125,132.5,-137.5,227.5,-232.5,-232.5,605,364.57,
Elee Johns,-105,lifters-view?id=16925,5.,Elee Johns,1996,,MD,102.30,200,215,227.5,142.5,-150,-150,225,-230,230,600,361.92,
Jonathan Ahl,-105,lifters-view?id=25249,6.,Jonathan Ahl,,,NJ,102.70,180,187.5,-195,140,-147.5,-147.5,212.5,227.5,237.5,565,340.36,
Benjamin Powers,-105,lifters-view?id=6414,8.,Benjamin Powers,1996,,MI,104.10,225,-237.5,-237.5,-155,-155,-155,,,,0,0.00,
Faithful Alabi,-120,lifters-view?id=4249,4.,Faithful Alabi,1995,,TX,118.60,227.5,242.5,255,157.5,162.5,167.5,287.5,-307.5,-307.5,710,409.32,
Jeffery Sylvester,-120,lifters-view?id=5382,5.,Jeffery Sylvester,1996,,LA,111.40,195,215,232.5,117.5,127.5,-135,290,-295,-295,650,381.10,
Alex Chung,-120,lifters-view?id=24468,6.,Alex Chung,,,MD,119.20,195,205,215,-142.5,142.5,-160,210,220,235,592.5,341.16,
Hudson Lonborg,120+,lifters-view?id=13830,1.,Hudson Lonborg,1997,,WA,158.70,205,215,227.5,137.5,150,-155,250,260,-272.5,637.5,349.92,
Alex Werda,120+,lifters-view?id=5793,3.,Alex Werda,,,NE,130.40,175,192.5,-200,95,100,-110,190,205,212.5,505,285.48,
Ryan Welch,120+,lifters-view?id=16410,4.,Ryan Welch,1997,,MA,121.70,142.5,155,162.5,60,70,-82.5,125,155,-180,387.5,222.08,
Kyuss Gargett,-40,lifters-view?id=17170,1.,Kyuss Gargett,2004,,IN,36.60,-50,-57.5,-57.5,-32.5,35,-37.5,90,-95,-95,0,0.00,
Angela Bivens,-72,lifters-view?id=5080,1.,Angela Bivens,1980,,GA,71.50,,,,,,,,,,0,0.00,Failure
Jesse Norris,-93,lifters-view?id=60,1.,Jesse Norris,1993,,ID,90.80,,,,,,,,,,0,0.00,
Jamie McDougal,-74,lifters-view?id=638,1.,Jamie McDougal,1972,,AR,73.90,,,,,,,,,,0,0.00,Failure
Joshua Dakin,-105,lifters-view?id=24783,1.,Joshua Dakin,,,ID,103.90,,,,,,,,,,0,0.00,Failure
