Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Dylan Griggs,-120,lifters-view?id=27667,2.,Dylan Griggs,1999,,OH,116.56,205,212.5,220,-122.5,-125,125,242.5,255,-265,600,347.40,
Errol Hurston,-120,lifters-view?id=33805,3.,Errol Hurston,1999,,AL,119.92,187.5,200,212.5,95,102.5,107.5,215,230,240,560,322.00,
William Perez,-120,lifters-view?id=27411,4.,William Perez,1999,,PA,118.99,195,-200,200,107.5,115,-122.5,220,227.5,-230,542.5,312.53,
Alex Yelverton,120+,lifters-view?id=4686,1.,Alex Yelverton,2000,,GA,143.32,227.5,252.5,272.5,115,127.5,-137.5,220,227.5,-235,627.5,349.45,
Austin Brown,120+,lifters-view?id=9583,2.,Austin Brown,1990,,NC,135.50,215,230,-250,132.5,140,145,200,225,235,610,342.58,
Tyler David,120+,lifters-view?id=24745,3.,Tyler David,1999,,WI,124.07,190,197.5,207.5,115,120,-125,190,197.5,205,532.5,303.90,
Malcolm Stidham,120+,lifters-view?id=28031,4.,Malcolm Stidham,1999,,VA,120.59,185,-187.5,187.5,-87.5,-87.5,-87.5,207.5,210,-212.5,0,0.00,
Joeshua Ayala,-53,lifters-view?id=32184,1.,Joeshua Ayala,1998,,FL,51.36,80,100,-107.5,60,67.5,-70,105,125,135,302.5,300.75,
Callum Hurst,-59,lifters-view?id=25300,2.,Callum Hurst,1997,,TX,58.82,160,170,-176,100,-102.5,-102.5,195,-205,-212.5,465,403.90,
Phuc Le,-59,lifters-view?id=33778,3.,Phuc Le,1997,,WA,58.60,132.5,150,-162.5,57.5,65,-70,175,202.5,207.5,422.5,368.29,
Bryce Paszkiewicz,-59,lifters-view?id=30284,4.,Bryce Paszkiewicz,1997,,IL,58.50,130,137.5,-150,-87.5,87.5,-90,175,190,-200,415,362.34,
Harrison Conner,-66,lifters-view?id=33779,1.,Harrison Conner,1998,,NC,65.11,200,-210,-210,115,125,-127.5,212.5,227.5,235,560,444.70,
Ricky Merchant,-66,lifters-view?id=26909,2.,Ricky Merchant,1997,,GA,65.83,177.5,192.5,202.5,102.5,110,-112.5,-227.5,240,-248,552.5,434.76,
Allen Zou,-66,lifters-view?id=9979,3.,Allen Zou,1996,,MA,65.79,175,-182.5,182.5,130,-135,135,215,227.5,-243,545,429.08,
Matthew Arremony,-66,lifters-view?id=30965,4.,Matthew Arremony,1997,,CT,64.67,170,185,187.5,-110,110,-122.5,220,-240,240.5,538,429.65,
Zachary Gotham,-66,lifters-view?id=23477,6.,Zachary Gotham,1997,,PA,63.65,142.5,150,157.5,100,-102.5,-102.5,195,197.5,,455,368.32,
Justin Dixon,-66,lifters-view?id=25018,7.,Justin Dixon,1997,,FL,64.22,115,125,137.5,75,85,-92.5,170,180,190,412.5,331.36,
Timothy Miller,-66,lifters-view?id=15368,8.,Timothy Miller,1998,,VA,65.84,-122.5,127.5,132.5,-95,95,100,162.5,170,175,407.5,320.62,
Larry Moody,-66,lifters-view?id=4665,9.,Larry Moody,1997,,GA,60.06,115,130,140,82.5,-92.5,97.5,135,142.5,155,392.5,334.45,
Mason Cabney,-74,lifters-view?id=15833,1.,Mason Cabney,1998,,IA,73.36,232.5,242.5,247.5,132.5,137.5,140,262.5,275,-280,662.5,479.52,
Michael Black,-74,lifters-view?id=31213,2.,Michael Black,1997,,NC,72.36,215,225,235,145,152.5,155,240,-260,-260,630,460.53,
Winson Tom,-74,lifters-view?id=17530,3.,Winson Tom,1997,,NY,73.40,197.5,210,217.5,-120,125,-127.5,245,260,267.5,610,441.34,
Carson Allen,-74,lifters-view?id=30278,4.,Carson Allen,1997,,IL,73.55,207.5,-220,220,127.5,135,142.5,215,-217.5,-217.5,577.5,417.19,
Neil Osano,-74,lifters-view?id=33780,5.,Neil Osano,1997,,FL,73.40,190,200,-207.5,145,-152.5,-152.5,220,230,-240,575,416.01,
Chris Breaux,-74,lifters-view?id=28135,6.,Chris Breaux,1998,,AL,73.29,175,182.5,197.5,117.5,122.5,125,212.5,222.5,227.5,550,398.37,
Hunter Hall,-74,lifters-view?id=23706,7.,Hunter Hall,1998,,PA,74.00,170,182.5,-187.5,117.5,122.5,-127.5,192.5,205,217.5,522.5,375.83,
Drew DiMella,-74,lifters-view?id=32293,9.,Drew DiMella,1997,,NY,73.40,155,170,-182.5,-120,127.5,-132.5,205,-217.5,-227.5,502.5,363.56,
Dawson Merrill,-74,lifters-view?id=30411,10.,Dawson Merrill,1996,,NH,71.30,145,157.5,-175,95,105,107.5,165,-172.5,172.5,437.5,323.31,
Adam Payne-Reichert,-74,lifters-view?id=32473,11.,Adam Payne-Reichert,1997,,PA,73.65,130,142.5,145,75,-82.5,-82.5,145,155,-165,375,270.64,
Colin Sheehan,-74,lifters-view?id=25832,12.,Colin Sheehan,1997,,KY,71.18,160,167.5,-172.5,105,112.5,-115,-200,-202.5,-202.5,0,0.00,
Matt Cronin,-83,lifters-view?id=23717,1.,Matt Cronin,1990,,NY,82.50,235,247.5,-255,137.5,142.5,145,245,260,270,662.5,443.81,
Chandler Caudill,-83,lifters-view?id=6042,2.,Chandler Caudill,1998,,NC,82.45,215,225,227.5,152.5,162.5,-167.5,220,232.5,240,630,422.16,
Benjamin Steele,-83,lifters-view?id=27311,4.,Benjamin Steele,1997,,NY,82.64,215,225,230,132.5,140,142.5,215,227.5,232.5,605,404.87,
Matthew Boyce,-83,lifters-view?id=29543,5.,Matthew Boyce,1996,,GA,80.74,170,182.5,-185,125,-132.5,132.5,205,215,-220,530,359.76,
Mark Ogletree,-83,lifters-view?id=26919,6.,Mark Ogletree,1997,,GA,80.61,-152.5,157.5,170,82.5,90,-97.5,-195,205,215,475,322.76,
Robert Dortona,-83,lifters-view?id=30986,7.,Robert Dortona,1997,,NH,82.70,190,200,-212.5,-135,-135,-135,235,247.5,-252.5,0,0.00,
Luke Graham,-93,lifters-view?id=13961,2.,Luke Graham,1996,,NY,92.65,247.5,262.5,272.5,152.5,162.5,165,272.5,287.5,300,737.5,464.11,
James Perra,-93,lifters-view?id=30689,4.,James Perra,1997,,NY,88.29,235,250,-255,147.5,150,152.5,240,-252.5,252.5,655,422.34,
Rocco Carlino,-93,lifters-view?id=30439,5.,Rocco Carlino,1998,,CT,91.79,187.5,200,212.5,135,142.5,-150,227.5,245,260,615,388.80,
Tom Kim,-93,lifters-view?id=33191,6.,Tom Kim,1998,,IN,92.93,205,215,-227.5,137.5,142.5,147.5,240,252.5,-270,615,386.47,
Nicolas Lugioyo,-93,lifters-view?id=15671,7.,Nicolas Lugioyo,1997,,FL,92.84,207.5,225,-232.5,115,120,-135,242.5,-247.5,-247.5,587.5,369.36,
David Wiedenkeller,-93,lifters-view?id=23719,8.,David Wiedenkeller,1997,,NY,89.74,172.5,182.5,187.5,127.5,135,140,212.5,225,235,562.5,359.61,
Brandon Boone,-93,lifters-view?id=30009,9.,Brandon Boone,1997,,MD,92.80,187.5,200,-212.5,-125,137.5,-147.5,207.5,217.5,-225,555,348.98,
William Fowler,-93,lifters-view?id=30578,10.,William Fowler,1997,,FL,87.56,-162.5,162.5,175,137.5,-145,-145,175,190,205,517.5,335.13,
Caleb Anders,-93,lifters-view?id=29512,11.,Caleb Anders,1997,,IN,92.88,172.5,182.5,-187.5,90,-97.5,-97.5,210,215,-220,487.5,306.44,
Joseph Gardner,-93,lifters-view?id=33791,12.,Joseph Gardner,1998,,MS,88.02,165,-175,,102.5,110,-115,185,205,-225,480,309.98,
Youssef Helmi,-93,lifters-view?id=32204,13.,Youssef Helmi,1997,,FL,91.18,140,150,157.5,95,102.5,107.5,197.5,210,-215,475,301.25,
Grayson Beasley,-93,lifters-view?id=32202,14.,Grayson Beasley,1998,,GA,89.69,212.5,-220,-220,-165,-167.5,-167.5,237.5,250,-252.5,0,0.00,
Dawson Windham,-93,lifters-view?id=25521,15.,Dawson Windham,1998,,SC,91.32,227.5,232.5,-252.5,-167.5,177.5,-182.5,-265,-265,-265,0,0.00,
JoeNathan Ornelas,-105,lifters-view?id=31350,1.,JoeNathan Ornelas,1997,Carrizo Springs,TX,102.81,242.5,260,265,155,167.5,172.5,245,260,-277.5,697.5,419.96,
Jesse Gruhl,-105,lifters-view?id=27336,2.,Jesse Gruhl,1997,,NY,104.17,230,247.5,-255,150,160,167.5,232.5,247.5,252.5,667.5,399.97,
Robert Moore,-105,lifters-view?id=6775,3.,Robert Moore,1998,,NJ,101.06,227.5,-235,-235,115,-122.5,-122.5,235,250,265,607.5,368.21,
Joseph Frengel,-105,lifters-view?id=7139,4.,Joseph Frengel,1997,,TX,93.30,217.5,-227.5,-227.5,137.5,-145,145,215,230,-240,592.5,371.62,
Andy Perez,-105,lifters-view?id=30785,5.,Andy Perez,1998,,CA,104.12,215,-222.5,-222.5,125,127.5,-130,200,210,220,562.5,337.11,
Seth Kisner,-105,lifters-view?id=26119,6.,Seth Kisner,1996,,MD,98.15,182.5,195,-202.5,135,140,-145,185,195,202.5,537.5,329.65,
Sam Deason,-105,lifters-view?id=15607,7.,Sam Deason,1997,,WA,103.14,182.5,-192.5,-192.5,135,-140,-140,200,210,-215,527.5,317.24,
Nixlot Dameus,-105,lifters-view?id=1792,8.,Nixlot Dameus,1998,,PA,104.08,-237.5,-237.5,-237.5,137.5,150,167.5,210,215,227.5,0,0.00,
Nick Cataldi,-120,lifters-view?id=9817,2.,Nick Cataldi,1998,,PA,108.67,-265,272.5,282.5,150,160,165,265,272.5,282.5,730,431.21,
Ikechukwu Onuoha,-120,lifters-view?id=31403,3.,Ikechukwu Onuoha,1997,,GA,110.68,220,-230,-230,170,182.5,190,250,272.5,290,700,411.18,
Harrison Speltz,-120,lifters-view?id=8536,4.,Harrison Speltz,1996,,MN,110.85,195,200,210,130,140,145,215,227.5,237.5,592.5,347.86,
Nick Chesser,-120,lifters-view?id=23215,5.,Nick Chesser,1998,,MS,117.04,195,210,-227.5,132.5,145,-150,210,235,-247.5,590,341.26,
Dakota Meyers,-120,lifters-view?id=5699,6.,Dakota Meyers,1998,,IL,118.07,167.5,175,187.5,120,130,-137.5,185,195,-207.5,512.5,295.76,
Bronson Burks,120+,lifters-view?id=25940,1.,Bronson Burks,1997,Carrizo Springs,TX,135.86,252.5,265,275,130,140,150,275,295.5,305,730,409.82,
Jonathan Malashevich,120+,lifters-view?id=32824,2.,Jonathan Malashevich,1997,,VA,121.20,190,200,210,147.5,157.5,-162.5,267.5,285,-292.5,652.5,374.27,
Hudson Lonborg,120+,lifters-view?id=13830,3.,Hudson Lonborg,1997,,WA,153.10,220,-230,-235,142.5,150,160,260,272.5,-285,652.5,359.98,
